actual,predicted
1568,1522.5332766408949
1932,1940.72685328474
1312,1188.292529335373
1293,1222.6374017330697
768,794.5484675652746
1657,1684.1780307643514
1755,1621.1247308204836
1088,975.2944899412976
1522,1505.7076097683819
1615,1667.4509852083504
1867,1878.9611450648547
1415,1347.4204611457033
1917,1873.1060967886112
1342,1335.854891530743
1543,1563.0014891285607
954,1070.3664784386453
1693,1552.6259176744352
1573,1526.6105120434677
949,953.4261178585577
1844,1831.428233360698
1231,1192.8086149736016
1480,1516.7214896152839
1582,1644.0737526508874
1332,1349.6348542925546
1961,1969.4479037557942
1656,1636.645188209334
1228,1206.7722474708137
1580,1620.7896887043314
923,847.0408556087966
1379,1431.9916771583373
1727,1769.7725706265078
1203,1101.1584829908204
1835,1874.5467400910131
678,848.2984024621717
1840,1810.1784134497998
1594,1592.6153682868228
2023,2055.8549517086617
1283,1332.6984734203477
1295,1377.991247472419
1383,1414.2326539074672
1301,1293.7346479950636
756,981.5549592320679
1666,1603.372491346667
1765,1814.2137353784894
1130,1203.1516637398943
1592,1612.8041759685732
1680,1771.5983034895296
2143,2094.5946610933015
854,943.8573078959704
1385,1708.8264129647698
1044,1038.7567758141015
1457,1586.871674428955
2213,2062.9975278834836
743,782.8777982180848
1575,1589.4322720385464
1582,1685.8354417399698
1300,1308.3144727368829
1637,1651.4799525621636
643,793.0244077787985
1896,1841.878926998166
1012,999.7875646320063
1613,1636.9724306881265
1679,1646.8680727425542
1823,1804.2041011958163
2388,2278.4900138944413
591,1192.7136967285549
1035,1101.413173396496
1380,1402.9072972488555
1161,1879.5367863231522
1171,1170.5019212937466
1654,1734.5768827473837
1316,1265.6492826595609
1702,1725.3162984127343
1384,1327.2187698671578
1405,1350.069870173277
1243,1240.1664333805645
1602,1506.1575197867799
1362,1402.8942787613062
1166,1102.5711048362334
1953,1604.2658992121649
1404,1335.3796904078702
1231,1162.6918594229771
1163,1417.786027649115
2119,2091.569636195526
1500,1396.3759118137098
1136,1173.5368541927876
858,868.9710909899101
1592,1652.1531871265577
2011,1546.047042848267
1741,1743.387432561496
1522,1568.9941421792555
988,1004.2423587975501
1729,1690.648257806052
1604,1621.2923641767702
1407,1514.864689972934
940,911.7058172525583
2073,1976.3886864550038
1560,1562.6506572310252
2083,2055.2696786431484
1873,1861.8550815673575
1534,1525.4262886630775
1561,1596.6027514568823
1625,1641.6108745430522
2221,2161.839283110395
2110,2165.499322061392
1812,1762.1895705523063
1775,1787.2809903706354
2011,1966.4777938190637
2011,1712.3888094884662
1771,1743.3656537361574
1389,1307.4091976577117
1797,1846.7000195547198
1799,1776.3055062986755
1849,1732.2294711023326
1097,1113.1326394811335
1749,1598.0462406605193
1826,1850.6660545659656
1652,1654.4974134433685
1766,1772.0553731832222
1470,1431.6027468277664
1804,1730.1395030053532
1818,1786.185614690524
1695,1692.4292061431915
1500,1603.393931334635
1468,1558.7074984867716
2003,1983.1719696743428
1991,1705.4727805820924
1793,1318.948926053247
1794,1714.8859559478924
1579,1750.369980398708
1746,1640.8738432040188
1895,1953.9514080870015
1860,1929.907544305385
1445,1355.5439547540636
848,1079.8425482410173
878,871.0056464246318
1959,1825.0853938857156
1171,1203.9126120598546
796,948.0721016401078
1800,1786.276614950504
1767,1758.3184568967863
1626,1677.6408122523094
1450,1401.1554443438065
1570,1531.0712103033866
1820,1358.0013519538657
1766,1651.4106595766764
1870,1776.728285538291
2022,2066.5562865255624
1705,1657.1365372077364
1072,996.6952989933308
1482,1518.4980177696946
2099,2065.2178774519894
998,1070.9985972389463
1289,1255.741709581645
645,940.248773626439
1556,1510.7616842600482
2004,1837.869656776925
930,874.5180122060227
1476,1578.0901244369313
1348,1350.0061896678546
1710,1632.7459704767377
1970,2454.1471561633507
2394,2327.898213063498
1884,1856.855602218506
